User_Id	Pos	Neg	Nut	Total
amzn1.account.AEIEPQAXZ7GJ4Z2E4UTWKLQJEHDA	0.1857999	0.593846	0.2203541	7
amzn1.account.AHHCORXAPHCBJKNI7P3K6EU66GMQ	0.3831921	0.2251202	0.3916877	3
amzn1.account.AGQV7ZTIG3RR624IUGZYLEVQPEOQ	0.6654655	0.2591522	0.07538226	12
amzn1.account.AGDQRWR65YSZPW3TXSUXLBYQJAOA	0.5962558	0.142999	0.2607451	10
amzn1.account.AGIKFXA6XVPYKITNTHNCVPJQJD6Q	0.2930457	0.4834556	0.2234987	20
amzn1.account.AEUZQ2LZXJJYZLDY35TBQJKWR2FQ	0.2441402	0.2976949	0.4581649	62
amzn1.account.AGNTJ3ABAUQNQFK7SPRU7AVPKOQA	0.7187257	0.1985937	0.0826806	5
amzn1.account.AESCVHIW6NFL72WJOKYVC5YQV4JQ	0.3210782	0.3289727	0.3499492	7
amzn1.account.AFORX6EX3KT4EHNIRIBVR7XLLJIQ	0.6209271	0.1892184	0.1898545	10
amzn1.account.AHIR3YGFWTS7EBYSCRCRXTACYCZA	0.3154893	0.631012	0.05349864	3
amzn1.account.AHZ72AUW2NA6AM7BIF6SWOD4IUTQ	0.9093429	0.02605802	0.06459909	4
amzn1.account.AEF5POPQUQDETM6FYBA2PADWOT7A	0.3969797	0.4240084	0.179012	7
amzn1.account.AGGITGPLUPQJZMNIMHIZHJ2TVZVQ	0.3152841	0.1977543	0.4869616	13
amzn1.account.AGT7OS253GLZXSR2E7M6ESVPTQSQ	0.6679152	0.001630656	0.3304541	2
amzn1.account.AESRLHXID6YJZL6OSZ2EFUZMK23A	0.04221073	0.6853741	0.2724152	2
amzn1.account.AHIMIBTDTB4KTBZJNIKLDSWHQ4ZQ	0.4800217	0.1336832	0.386295	5
amzn1.account.AFNKQB3DKJMTDRDZ5BQQKT2E6TVA	0.2380086	0.3867212	0.3752702	15
amzn1.account.AEN65MW5DH7JHDF455LWTUOUASTA	0.6287922	0.3330898	0.03811798	3
amzn1.account.AH56HIYIXXIIRDH635APYHJG2XRQ	0.3683714	0.4476711	0.1839575	5
amzn1.account.AHGY4WXH6RCVV3FSK2PEQ7MAF5CQ	0.3664854	0.2417209	0.3917938	13
amzn1.account.AG6FUHK2C3DNF4ESWIIS2L6ZIO4A	0.7219874	0.01620823	0.2618043	3
amzn1.account.AFOUPLXLUMN24AG5FFQ4IYI432UA	0.2908801	0.5153614	0.1937585	6
amzn1.account.AFMFO2Y4SATLODYOIA4L3DH4TYBQ	0.4186862	0.1710705	0.4102432	2
amzn1.account.AEY3D3GW4CNSWLTCVQEMP2IL5ZJQ	0.3522546	0.4059142	0.2418311	5
amzn1.account.AE3QHB4UPPXM7IZHORFFVFDO5XUA	0.1583628	0.377159	0.4644782	1
amzn1.account.AEPJKTE24CWWI3UPNHSDJXDXFKJQ	0.3027565	0.2767726	0.420471	3
amzn1.account.AG3XGSQ6PVZLBN7MAFVRYM4BE6ZA	0.4570539	0.1991621	0.343784	7
amzn1.account.AGXAQDYATBGYY4YB7HCAHZEGCSXA	0.9500492	0.008208021	0.04174265	3
amzn1.account.AHPWX6P6NMEU3XKQE62FHRO5GUDQ	0.8079942	0.1552237	0.03678206	1
amzn1.account.AFAMIL37RSQWEHJROYLDG5DITLZQ	0.362035	0.1142573	0.5237077	12
amzn1.account.AGVS7ZLF3JUXVY6OYFCFVZKTL3LQ	0.4681856	0.3976644	0.13415	3
amzn1.account.AHTVHL75QKKEL7CGZHRROVY4H3UA	0.2876909	0.406278	0.3060312	9
amzn1.account.AFDFLKRY7FCWUKKUI67UNTNOJ72Q	0.2960711	0.4244397	0.2794892	7
amzn1.account.AHRZGSM4PX4ZG5HJKCFZLDUTG57Q	0.1982593	0.4892169	0.3125238	17
amzn1.account.AHJNN6V2Y6EAVSFBKSOHRC7KFD3Q	0.579071	0.1253986	0.2955303	5
amzn1.account.AHGYBV6DQT75MZTM36XUHBTUJPSQ	0.07871832	0.474508	0.4467736	7
amzn1.account.AEIMIITFFTUD4SZBRVFOIBDFZ6DQ	0.2052696	0.6321899	0.1625404	15
amzn1.account.AEPIKNYZJSBP25DRQ3JIVIPYHK5A	0.2929299	0.3486493	0.3584208	32
amzn1.account.AHQ63MOIIE3FEGR4WAHT3XYYZSCQ	0.09474346	0.5063632	0.3988934	18
amzn1.account.AGVPB7E6UADDLD6DIJODOVEUQWYA	0.4266603	0.391489	0.1818507	5
amzn1.account.AGDJSYJMHY64DFGXWSW3P3Z7G5QQ	0.1356002	0.7447443	0.1196556	4
amzn1.account.AHE74KTGMOVEELNCNLO2F3PXUPXQ	0.03566072	0.8367716	0.1275677	4
amzn1.account.AFRYG5NOD2I2QAA4P56UMJD4LWSQ	0.1477378	0.506554	0.3457081	27
amzn1.account.AF7DA2L4TXV6MCMW6RJDUFYQT7XQ	0.06207741	0.5720462	0.3658764	7
amzn1.account.AEWATHGRNLYRYEEQ3WATTOQR4IGQ	0.1078941	0.4412757	0.4508301	7
amzn1.account.AE2UUNA2QS5EJTUKIEM3SIURGGNQ	0.1704965	0.02101032	0.8084932	1
amzn1.account.AG5HYWJU2R43GX47JVGZUUMECFOA	0.7602538	0.1522802	0.08746601	5
amzn1.account.AFHNJXELIX4C65UDKDURQVMWW7CA	0.4424266	0.1339918	0.4235817	9
amzn1.account.AEBED674423KTZWSAPXP4DDKDX6Q	0.7717718	0.1684642	0.05976398	4
amzn1.account.AGWD6CANPPPMUBOWTF4KZFES6CPQ	0.7201263	0.04340074	0.236473	3
amzn1.account.AE73XSN2MSY447Y2F52TA3MPFFCA	0.214598	0.3870102	0.3983918	5
amzn1.account.AH2GGE56HALAKNQC5KF52QNYGT7A	0.4248162	0.000620327	0.5745635	2
amzn1.account.AF4QVKYXBMSN5NX4TCKEWK27OJEQ	0.01135564	0.9140685	0.07457589	1
amzn1.account.AFINRNZK5RZNDMGKWDOVBRZSCAXA	0.3169571	0.2905219	0.392521	2
amzn1.account.AGCMZJ5QZVWKEHLGB4QBDKBG5GCA	0.8247894	0.0228324	0.1523782	2
amzn1.account.AFWHEUD6OXSK67DYYGHREAPNMXWA	0.6426335	0.2664414	0.09092504	3
amzn1.account.AGUROXPF4XM2ASEHTOSSHTQ43DAA	0.5171719	0.3281488	0.1546794	3
amzn1.account.AG3KB3KORPP6RIL55IU24INB2NIA	0.3492102	0.3231831	0.3276066	2
