Uid	Term	Term_Score
9291	all	100
9292	all	100
9293	all	100
9293	well optimized	5.892702
9294	all	100
9295	all	100
9295	gtx	44.84478
9296	all	100
9297	all	100
9298	all	100
9299	all	100
9299	fps	47.4355
9300	all	100
9300	1080ti	43.7532
9300	fps	47.4355
9301	all	100
9302	all	100
9303	all	100
9303	optimization	54.01513
9304	all	100
9304	optimization	54.01513
9305	all	100
9305	fps	47.4355
9306	all	100
9307	all	100
9308	all	100
9308	1070	42.75115
9308	gtx	44.84478
9309	all	100
9309	optimization	54.01513
9309	cry	42.9356
9310	all	100
9311	all	100
9311	ubisoft	53.43787
9311	1060	43.28987
9311	gtx	44.84478
9312	all	100
9313	all	100
9313	fps	47.4355
9314	all	100
9314	fps	47.4355
9314	cry	42.9356
9315	all	100
9315	fps	47.4355
9316	all	100
9316	fps	47.4355
9317	all	100
9317	fps	47.4355
9318	all	100
9319	all	100
9320	all	100
9321	all	100
9322	all	100
9322	cry	42.9356
9323	all	100
9324	all	100
9325	all	100
9325	optimized	55.3517
9326	all	100
9327	all	100
9327	1060	43.28987
9327	gtx	44.84478
9327	fps	47.4355
9328	all	100
9329	all	100
9329	well optimized	5.892702
9330	all	100
9331	all	100
9332	all	100
9332	fps	47.4355
9333	all	100
9334	all	100
9334	fps	47.4355
9335	all	100
9336	all	100
9336	1070	42.75115
9336	gtx	44.84478
9336	fps	47.4355
9337	all	100
9338	all	100
9339	all	100
9340	all	100
9340	well optimized	5.892702
9340	ubisoft	53.43787
9341	all	100
9341	gtx	44.84478
9342	all	100
9342	optimization	54.01513
9342	1440p	43.04645
9342	gtx	44.84478
9342	fps	47.4355
9343	all	100
9343	optimization	54.01513
9344	all	100
9345	all	100
9345	1440p	43.04645
9345	fps	47.4355
9346	all	100
9347	all	100
9348	all	100
9349	all	100
9349	optimization	54.01513
9349	optimized	55.3517
9349	fps	47.4355
9350	all	100
9351	all	100
9352	all	100
9352	1060	43.28987
9353	all	100
9354	all	100
9354	gtx	44.84478
9354	fps	47.4355
9355	all	100
9356	all	100
9357	all	100
9358	all	100
9358	well optimized	5.892702
9359	all	100
9360	all	100
9360	optimized	55.3517
9360	1080ti	43.7532
9360	1440p	43.04645
9361	all	100
9362	all	100
9363	all	100
9364	all	100
9365	all	100
9365	gtx	44.84478
9366	all	100
9366	optimized	55.3517
9367	all	100
9368	all	100
9368	fps	47.4355
9369	all	100
9370	all	100
9371	all	100
9371	optimized	55.3517
9371	fps	47.4355
9372	all	100
9372	1070	42.75115
9372	fps	47.4355
9373	all	100
9373	gtx	44.84478
9374	all	100
9375	all	100
9376	all	100
9376	gtx	44.84478
9377	all	100
9377	well optimized	5.892702
9378	all	100
9378	fps	47.4355
9379	all	100
9379	1060	43.28987
9380	all	100
9381	all	100
9381	game	42.5014
9382	all	100
9382	optimized	55.3517
9383	all	100
9384	all	100
9384	fps	47.4355
9385	all	100
9385	fps	47.4355
9386	all	100
9387	all	100
9387	optimized	55.3517
9388	all	100
9389	all	100
9390	all	100
9391	all	100
9391	fps	47.4355
9392	all	100
9393	all	100
9393	1060	43.28987
9393	fps	47.4355
9394	all	100
9395	all	100
9396	all	100
9396	1440p	43.04645
9396	gtx	44.84478
9397	all	100
9397	fps	47.4355
9398	all	100
9399	all	100
9400	all	100
9400	fps	47.4355
9401	all	100
9401	ubisoft	53.43787
9402	all	100
9402	1060	43.28987
9402	gtx	44.84478
9403	all	100
9403	cry	42.9356
9404	all	100
9404	gtx	44.84478
9405	all	100
9405	well optimized	5.892702
9405	fps	47.4355
9406	all	100
9406	cry	42.9356
9407	all	100
9407	optimization	54.01513
9408	all	100
9408	well optimized	5.892702
9409	all	100
9410	all	100
9410	1070	42.75115
9411	all	100
9412	all	100
9412	gtx	44.84478
9413	all	100
9413	gtx	44.84478
9414	all	100
9414	optimization	54.01513
9415	all	100
9416	all	100
9416	fps	47.4355
9417	all	100
9417	optimized	55.3517
9417	fps	47.4355
9418	all	100
9418	gtx	44.84478
9418	fps	47.4355
9419	all	100
9420	all	100
9420	1440p	43.04645
9420	gtx	44.84478
9421	all	100
9422	all	100
9422	optimized	55.3517
9423	all	100
9424	all	100
9424	1070	42.75115
9424	fps	47.4355
9425	all	100
9426	all	100
9426	1440p	43.04645
9427	all	100
9427	1440p	43.04645
9427	1060	43.28987
9427	gtx	44.84478
9427	fps	47.4355
9428	all	100
9429	all	100
9430	all	100
9430	fps	47.4355
9430	cry	42.9356
9431	all	100
9432	all	100
9432	gtx	44.84478
9432	fps	47.4355
9433	all	100
9434	all	100
9434	cry	42.9356
9435	all	100
9436	all	100
9436	1060	43.28987
9436	gtx	44.84478
9437	all	100
9438	all	100
9438	fps	47.4355
9439	all	100
9439	gtx	44.84478
9439	fps	47.4355
9440	all	100
9440	1440p	43.04645
9440	1060	43.28987
9440	gtx	44.84478
9440	fps	47.4355
9441	all	100
9441	fps	47.4355
9442	all	100
9443	all	100
9443	1070	42.75115
9443	gtx	44.84478
9444	all	100
9445	all	100
9445	gtx	44.84478
9446	all	100
9446	well optimized	5.892702
9446	graphics	50.62688
9447	all	100
9447	optimized	55.3517
9448	all	100
9449	all	100
9449	fps	47.4355
9450	all	100
9450	fps	47.4355
9451	all	100
9452	all	100
9452	cry	42.9356
9453	all	100
9453	ubisoft	53.43787
9454	all	100
9455	all	100
9455	fps	47.4355
9456	all	100
9456	1070	42.75115
9457	all	100
9457	fps	47.4355
9458	all	100
9458	fps	47.4355
9459	all	100
9460	all	100
9460	fps	47.4355
9461	all	100
9461	optimization	54.01513
9462	all	100
9463	all	100
9464	all	100
9465	all	100
9466	all	100
9466	well optimized	5.892702
9467	all	100
9468	all	100
9469	all	100
9470	all	100
9470	1060	43.28987
9470	gtx	44.84478
9471	all	100
9472	all	100
9472	gtx	44.84478
9473	all	100
9474	all	100
9474	1440p	43.04645
9475	all	100
9476	all	100
9477	all	100
9477	optimized	55.3517
9477	fps	47.4355
9478	all	100
9478	optimized	55.3517
9479	all	100
9480	all	100
9481	all	100
9481	optimized	55.3517
9481	gtx	44.84478
9482	all	100
9483	all	100
9483	well optimized	5.892702
9483	ubisoft	53.43787
9484	all	100
9485	all	100
9486	all	100
9487	all	100
9488	all	100
9489	all	100
9490	all	100
9491	all	100
9491	1060	43.28987
9491	gtx	44.84478
9492	all	100
9492	fps	47.4355
9493	all	100
9493	optimized	55.3517
9494	all	100
9494	cry	42.9356
9495	all	100
9496	all	100
9496	1070	42.75115
9496	gtx	44.84478
9496	fps	47.4355
9497	all	100
9498	all	100
9499	all	100
9500	all	100
9501	all	100
9502	all	100
9502	1440p	43.04645
9503	all	100
9504	all	100
9505	all	100
9505	1070	42.75115
9505	fps	47.4355
9506	all	100
9506	1440p	43.04645
9506	1070	42.75115
9506	gtx	44.84478
9507	all	100
9508	all	100
9509	all	100
9510	all	100
9510	1060	43.28987
9510	gtx	44.84478
9511	all	100
9511	fps	47.4355
9512	all	100
9512	fps	47.4355
9513	all	100
9514	all	100
9515	all	100
9515	game	42.5014
9516	all	100
9516	fps	47.4355
9517	all	100
9518	all	100
9518	gtx	44.84478
9519	all	100
9520	all	100
9521	all	100
9522	all	100
9523	all	100
9523	optimization	54.01513
9524	all	100
9525	all	100
9526	all	100
9526	optimization	54.01513
9526	1060	43.28987
9526	gtx	44.84478
9527	all	100
9527	far cry	6.233336
9527	fps	47.4355
9528	all	100
9528	fps	47.4355
9529	all	100
9529	1440p	43.04645
9529	1060	43.28987
9529	gtx	44.84478
9529	fps	47.4355
9530	all	100
9531	all	100
9531	gtx	44.84478
9531	fps	47.4355
9532	all	100
9532	1070	42.75115
9533	all	100
9533	1080ti	43.7532
9533	1440p	43.04645
9533	fps	47.4355
9534	all	100
9535	all	100
9536	all	100
9536	fps	47.4355
9537	all	100
9538	all	100
9539	all	100
9539	fps	47.4355
9540	all	100
9540	optimized	55.3517
9540	fps	47.4355
9541	all	100
9542	all	100
9543	all	100
9543	well optimized	5.892702
9544	all	100
9544	1070	42.75115
9545	all	100
9546	all	100
9546	1060	43.28987
9546	gtx	44.84478
9546	fps	47.4355
9547	all	100
9547	gtx	44.84478
9548	all	100
9549	all	100
9549	fps	47.4355
9550	all	100
9550	fps	47.4355
9551	all	100
9551	1060	43.28987
9551	gtx	44.84478
9552	all	100
9553	all	100
9553	fps	47.4355
9554	all	100
9554	1070	42.75115
9554	gtx	44.84478
9555	all	100
9555	1070	42.75115
9555	gtx	44.84478
9555	fps	47.4355
9556	all	100
9557	all	100
9558	all	100
9558	1070	42.75115
9558	gtx	44.84478
9558	fps	47.4355
9559	all	100
9559	fps	47.4355
9560	all	100
9561	all	100
9561	fps	47.4355
9562	all	100
9562	1070	42.75115
9562	gtx	44.84478
9563	all	100
9564	all	100
9565	all	100
9565	fps	47.4355
9566	all	100
9567	all	100
9568	all	100
9568	1070	42.75115
9568	gtx	44.84478
9569	all	100
9569	optimized	55.3517
9570	all	100
9571	all	100
9572	all	100
9572	optimization	54.01513
9572	fps	47.4355
9573	all	100
9574	all	100
9575	all	100
9576	all	100
9576	gtx	44.84478
9577	all	100
9578	all	100
9578	fps	47.4355
9579	all	100
9579	gtx	44.84478
9580	all	100
9580	optimization	54.01513
9581	all	100
9581	gtx	44.84478
9582	all	100
9583	all	100
9583	1060	43.28987
9583	gtx	44.84478
9583	fps	47.4355
9584	all	100
9584	gtx	44.84478
9585	all	100
9586	all	100
9587	all	100
9587	1080ti	43.7532
9588	all	100
9589	all	100
9589	optimization	54.01513
9590	all	100
9591	all	100
9591	1070	42.75115
9591	gtx	44.84478
9592	all	100
9592	fps	47.4355
9593	all	100
9594	all	100
9595	all	100
9595	fps	47.4355
9596	all	100
9596	gtx	44.84478
9597	all	100
9598	all	100
9598	1440p	43.04645
9598	fps	47.4355
9599	all	100
9599	gtx	44.84478
9599	fps	47.4355
9600	all	100
9600	optimization	54.01513
9600	ubisoft	53.43787
9600	cry	42.9356
9601	all	100
9602	all	100
9602	optimized	55.3517
9602	1080ti	43.7532
9603	all	100
9603	optimization	54.01513
9604	all	100
9605	all	100
9605	fps	47.4355
9606	all	100
9607	all	100
9608	all	100
9609	all	100
9609	graphics	50.62688
9610	all	100
9611	all	100
9611	1080ti	43.7532
9611	gtx	44.84478
9612	all	100
9613	all	100
9614	all	100
9615	all	100
9616	all	100
9616	fps	47.4355
9617	all	100
9618	all	100
9619	all	100
9620	all	100
9621	all	100
9621	optimized	55.3517
9622	all	100
9623	all	100
9624	all	100
9625	all	100
9625	graphics	50.62688
9626	all	100
9627	all	100
9628	all	100
9628	well optimized	5.892702
9629	all	100
9630	all	100
9631	all	100
9631	well optimized	5.892702
9631	cry	42.9356
9632	all	100
9633	all	100
9634	all	100
9634	well optimized	5.892702
9635	all	100
9636	all	100
9636	1440p	43.04645
9637	all	100
9637	optimized	55.3517
9638	all	100
9639	all	100
9640	all	100
9641	all	100
9641	fps	47.4355
9641	cry	42.9356
9642	all	100
9643	all	100
9644	all	100
9644	optimized	55.3517
9645	all	100
9646	all	100
9646	fps	47.4355
9647	all	100
9648	all	100
9649	all	100
9650	all	100
9651	all	100
9652	all	100
9653	all	100
9654	all	100
9655	all	100
9656	all	100
9656	optimization	54.01513
9657	all	100
9658	all	100
9658	well optimized	5.892702
9658	graphics	50.62688
9659	all	100
9659	optimization	54.01513
9660	all	100
9660	graphics	50.62688
9661	all	100
9662	all	100
9662	well optimized	5.892702
9663	all	100
9664	all	100
9664	optimization	54.01513
9664	engine	33.71284
9664	game	25.34606
9665	all	100
9666	all	100
9667	all	100
9668	all	100
9669	all	100
9669	fps	47.4355
9670	all	100
9671	all	100
9672	all	100
9673	all	100
9673	fps	47.4355
9674	all	100
9675	all	100
9676	all	100
9677	all	100
9677	1060	43.28987
9677	gtx	44.84478
9678	all	100
9679	all	100
9680	all	100
9680	gtx	44.84478
9681	all	100
9682	all	100
9683	all	100
9684	all	100
9684	game	42.5014
9685	all	100
9685	game	42.5014
9686	all	100
9687	all	100
9688	all	100
9688	1080ti	43.7532
9689	all	100
9689	gtx	44.84478
9690	all	100
9691	all	100
9692	all	100
9692	1080ti	43.7532
9692	1440p	43.04645
9693	all	100
9693	fps	47.4355
9694	all	100
9694	gtx	44.84478
9695	all	100
9695	optimization	54.01513
9695	ubisoft	53.43787
9696	all	100
9696	optimization	54.01513
9696	ubisoft	53.43787
9697	all	100
9698	all	100
9699	all	100
9699	fps	47.4355
9700	all	100
9701	all	100
9701	optimization	54.01513
9701	1060	43.28987
9702	all	100
9702	fps	47.4355
9703	all	100
9703	game	42.5014
9704	all	100
9705	all	100
9705	gtx	44.84478
9706	all	100
9706	ubisoft	53.43787
9706	fps	47.4355
9707	all	100
9707	crashes	42.79988
9707	game	42.5014
9708	all	100
9708	game	42.5014
9709	all	100
9709	game	42.5014
9710	all	100
9710	game	42.5014
9711	all	100
9711	ubisoft	53.43787
9712	all	100
9712	fps	47.4355
9713	all	100
9714	all	100
9714	gtx	44.84478
9715	all	100
9715	fps	47.4355
9716	all	100
9717	all	100
9718	all	100
9718	crashes	42.79988
9718	game	42.5014
9719	all	100
9719	1060	43.28987
9720	all	100
9721	all	100
9722	all	100
9723	all	100
9723	optimization	54.01513
9724	all	100
9725	all	100
9726	all	100
9726	well optimized	5.892702
9727	all	100
9727	fps	47.4355
9728	all	100
9728	driving	30.96181
9728	flying	26.45708
9729	all	100
9730	all	100
9731	all	100
9731	crashes	42.79988
9732	all	100
9733	all	100
9734	all	100
9734	fps	47.4355
9735	all	100
9736	all	100
9736	fps	47.4355
9737	all	100
9738	all	100
9739	all	100
9740	all	100
9740	cry	42.9356
9741	all	100
9741	ubisoft	56.97345
9741	crashes	42.79988
9741	game	42.5014
9742	all	100
9743	all	100
9743	1060	43.28987
9743	gtx	44.84478
9743	fps	47.4355
9744	all	100
9745	all	100
9746	all	100
9747	all	100
9748	all	100
9748	fps	47.4355
9749	all	100
9749	fps	47.4355
9750	all	100
9750	game	42.5014
9751	all	100
9752	all	100
9753	all	100
9754	all	100
9754	gtx	44.84478
9754	fps	47.4355
9755	all	100
9756	all	100
9756	fps	47.4355
9757	all	100
9757	game	42.5014
9758	all	100
9758	fps	47.4355
9759	all	100
9759	ubisoft	56.97345
9759	crashes	42.79988
9759	game	42.5014
9760	all	100
9760	ubisoft	53.43787
9761	all	100
9762	all	100
9762	game	42.5014
9763	all	100
9764	all	100
9764	fps	47.4355
9765	all	100
9766	all	100
9767	all	100
9767	crashes	42.79988
9768	all	100
9769	all	100
9769	game	42.5014
9770	all	100
9771	all	100
9771	crashes	42.79988
9772	all	100
9772	crashes	42.79988
9772	game	42.5014
9773	all	100
9774	all	100
9774	optimized	55.3517
9775	all	100
9776	all	100
9777	all	100
9777	crashes	42.79988
9778	all	100
9778	game	42.5014
9779	all	100
9779	game	42.5014
9780	all	100
9780	crashes	42.79988
9781	all	100
9781	optimized	55.3517
9781	ubisoft	53.43787
9782	all	100
9783	all	100
9783	1060	43.28987
9784	all	100
9785	all	100
9786	all	100
9787	all	100
9787	crashes	42.79988
9787	game	42.5014
9788	all	100
9788	game	42.5014
9789	all	100
9790	all	100
9790	game	42.5014
9791	all	100
9792	all	100
9793	all	100
9793	1080ti	43.7532
9793	fps	47.4355
9794	all	100
9794	bugs	52.72708
9795	all	100
9795	gtx	44.84478
9795	fps	47.4355
9796	all	100
9796	fps	47.4355
9797	all	100
9798	all	100
9799	all	100
9799	fps	47.4355
9800	all	100
9800	far cry	6.233336
9800	fps	47.4355
9801	all	100
9801	bugs	52.72708
9802	all	100
9802	1440p	43.04645
9802	gtx	44.84478
9802	fps	47.4355
9803	all	100
9804	all	100
9804	fps	47.4355
9805	all	100
9806	all	100
9807	all	100
9808	all	100
9808	fps	47.4355
9809	all	100
9810	all	100
9811	all	100
9812	all	100
9813	all	100
9813	crashes	42.79988
9813	game	42.5014
9814	all	100
9814	1440p	43.04645
9815	all	100
9816	all	100
9817	all	100
9818	all	100
9819	all	100
9820	all	100
9821	all	100
9822	all	100
9823	all	100
9824	all	100
9825	all	100
9825	game	42.5014
9825	cry	42.9356
9826	all	100
9826	fps	47.4355
9827	all	100
9828	all	100
9829	all	100
9829	fps	47.4355
9830	all	100
9831	all	100
9831	fps	47.4355
9832	all	100
9833	all	100
9833	ubisoft	53.43787
9834	all	100
9835	all	100
9835	fps	47.4355
9836	all	100
9837	all	100
9838	all	100
9838	fps	47.4355
9839	all	100
9839	optimized	55.3517
9840	all	100
9840	fps	47.4355
9841	all	100
9841	fps	47.4355
9842	all	100
9843	all	100
9843	game	42.5014
9844	all	100
9845	all	100
9846	all	100
9846	game	42.5014
9847	all	100
9847	optimized	55.3517
9848	all	100
9849	all	100
9849	fps	47.4355
9849	cry	42.9356
9850	all	100
9851	all	100
9852	all	100
9852	game	42.5014
9853	all	100
9854	all	100
9854	glitches	41.55853
9855	all	100
9856	all	100
9857	all	100
9858	all	100
9859	all	100
9859	fps	47.4355
9860	all	100
9861	all	100
9861	fps	47.4355
9862	all	100
9863	all	100
9863	game	42.5014
9864	all	100
9864	fps	47.4355
9865	all	100
9865	optimized	55.3517
9865	ubisoft	53.43787
9866	all	100
9867	all	100
9867	gtx	44.84478
9867	fps	47.4355
9868	all	100
9869	all	100
9869	game	42.5014
9870	all	100
9870	crashes	42.79988
9870	game	42.5014
9871	all	100
9872	all	100
9873	all	100
9873	fps	47.4355
9874	all	100
9874	cry	42.9356
9875	all	100
9876	all	100
9877	all	100
9877	optimization	54.01513
9878	all	100
9878	fps	47.4355
9879	all	100
9879	crashes	42.79988
9879	game	42.5014
9880	all	100
9880	crashes	42.79988
9880	game	42.5014
9881	all	100
9881	optimization	54.01513
9881	gtx	44.84478
9882	all	100
9883	all	100
9884	all	100
9884	game	42.5014
9885	all	100
9886	all	100
9887	all	100
9888	all	100
9889	all	100
9890	all	100
9890	1070	42.75115
9890	gtx	44.84478
9891	all	100
9891	ubisoft	53.43787
9892	all	100
9893	all	100
9893	game	42.5014
9894	all	100
9894	fps	47.4355
9895	all	100
9896	all	100
9896	fps	47.4355
9897	all	100
9898	all	100
9899	all	100
9900	all	100
9901	all	100
9902	all	100
9902	optimization	54.01513
9903	all	100
9903	game	42.5014
9904	all	100
9905	all	100
9905	optimized	55.3517
9906	all	100
9906	crashes	42.79988
9906	game	42.5014
9907	all	100
9908	all	100
9908	game	42.5014
9909	all	100
9909	crashes	42.79988
9909	game	42.5014
9910	all	100
9911	all	100
9911	fps	47.4355
9912	all	100
9913	all	100
9914	all	100
9914	game	42.5014
9915	all	100
9915	game	42.5014
9916	all	100
9916	crashes	42.79988
9917	all	100
9918	all	100
9919	all	100
9919	game	42.5014
9920	all	100
9921	all	100
9922	all	100
9923	all	100
9924	all	100
9925	all	100
9925	optimized	55.3517
9926	all	100
9927	all	100
9927	optimization	54.01513
9928	all	100
9929	all	100
9930	all	100
9930	1060	43.28987
9931	all	100
9931	fps	47.4355
9932	all	100
9933	all	100
9933	game	42.5014
9934	all	100
9935	all	100
9936	all	100
9937	all	100
9938	all	100
9938	glitches	41.55853
9938	crashes	42.79988
9938	game	42.5014
9939	all	100
9939	game	42.5014
9940	all	100
9940	game	42.5014
9941	all	100
9941	crashes	42.79988
9942	all	100
9942	fps	47.4355
9943	all	100
9944	all	100
9945	all	100
9946	all	100
9947	all	100
9948	all	100
9948	crashes	42.79988
9949	all	100
9949	crashes	42.79988
9950	all	100
9951	all	100
9951	game	42.5014
9952	all	100
9953	all	100
9954	all	100
9955	all	100
9956	all	100
9957	all	100
9957	crashes	42.79988
9957	game	42.5014
9958	all	100
9959	all	100
9959	fps	47.4355
9960	all	100
9961	all	100
9962	all	100
9963	all	100
9963	crashes	42.79988
9963	game	42.5014
9964	all	100
9964	multiplayer	64.93336
9964	coop	71.82907
9965	all	100
9965	ubisoft	56.97345
9966	all	100
9966	fps	47.4355
9967	all	100
9967	game	42.5014
9968	all	100
9968	crashes	42.79988
9969	all	100
9970	all	100
9971	all	100
9971	game	42.5014
9972	all	100
9973	all	100
9973	crashes	42.79988
9973	game	42.5014
9974	all	100
9974	crashes	42.79988
9974	game	42.5014
9975	all	100
9975	crashes	42.79988
9975	game	42.5014
9976	all	100
9976	game	43.10328
9977	all	100
9978	all	100
9978	crashes	42.79988
9978	game	42.5014
9979	all	100
9979	fps	47.4355
9980	all	100
9981	all	100
9981	game	42.5014
9982	all	100
9983	all	100
9983	fps	47.4355
9983	cry	42.9356
9984	all	100
9985	all	100
9985	game	42.5014
9986	all	100
9986	fps	47.4355
9987	all	100
9988	all	100
9989	all	100
9990	all	100
9991	all	100
9991	crashes	42.79988
9992	all	100
9992	ubisoft	56.97345
9992	crashes	42.79988
9993	all	100
9993	crashes	42.79988
9994	all	100
9994	missions	44.37126
9995	all	100
9996	all	100
9997	all	100
9997	1060	43.28987
9997	gtx	44.84478
9998	all	100
9999	all	100
9999	mission	44.69107
9999	game	42.5014
10000	all	100
10000	glitches	41.55853
10000	game	42.5014
10001	all	100
10002	all	100
10003	all	100
10003	game	42.5014
10004	all	100
10005	all	100
10005	missions	44.37126
10005	mission	44.69107
10006	all	100
10006	fps	47.4355
10007	all	100
10008	all	100
10008	game	42.5014
10009	all	100
10009	crashes	42.79988
10010	all	100
10010	fps	47.4355
10011	all	100
10011	glitches	41.55853
10012	all	100
10012	crashes	42.79988
10013	all	100
10014	all	100
10015	all	100
10016	all	100
10016	crashes	42.79988
10017	all	100
10018	all	100
10018	fps	47.4355
10019	all	100
10020	all	100
10020	fps	47.4355
10021	all	100
10021	ubisoft	56.97345
10021	game	42.5014
10022	all	100
10022	glitches	41.55853
10023	all	100
10024	all	100
10025	all	100
10026	all	100
10026	glitches	41.55853
10027	all	100
10027	game	42.5014
10027	bugs	52.72708
10028	all	100
10028	bugs	52.72708
10029	all	100
10029	game	42.5014
10029	bugs	52.72708
10030	all	100
10031	all	100
10031	glitches	41.55853
10032	all	100
10033	all	100
10033	game	42.5014
10034	all	100
10035	all	100
10035	game	42.5014
10035	bugs	52.72708
10036	all	100
10036	bugs	52.72708
10037	all	100
10037	game	42.5014
10038	all	100
10038	crashes	42.79988
10038	game	42.5014
10039	all	100
10039	bugs	52.72708
10040	all	100
10041	all	100
10042	all	100
10042	game	42.5014
10042	bugs	52.72708
10043	all	100
10043	bugs	52.72708
10044	all	100
10044	game breaking	4.46284
10044	bugs	52.72708
10045	all	100
10045	game	42.5014
10045	bugs	52.72708
10046	all	100
10046	bugs	52.72708
10047	all	100
10048	all	100
10048	glitches	41.55853
10048	game	42.5014
10049	all	100
10049	game	42.5014
10049	bugs	52.72708
10050	all	100
10051	all	100
10051	game	42.5014
10051	bugs	52.72708
10052	all	100
10052	game	42.5014
10052	bugs	52.72708
10053	all	100
10053	game	42.5014
10053	bugs	52.72708
10054	all	100
10054	game	42.5014
10055	all	100
10055	game breaking	4.46284
10055	glitches	41.55853
10056	all	100
10056	game	42.5014
10056	bugs	52.72708
10057	all	100
10057	game	42.5014
10057	bugs	52.72708
10058	all	100
10058	game	42.5014
10059	all	100
10059	game	42.5014
10060	all	100
10060	game	42.5014
10060	bugs	52.72708
10061	all	100
10061	game	42.5014
10062	all	100
10062	game	42.5014
10063	all	100
10064	all	100
10064	game	42.5014
10064	bugs	52.72708
10065	all	100
10065	game breaking	4.46284
10065	bugs	52.72708
10066	all	100
10067	all	100
10067	game	42.5014
10067	bugs	52.72708
10068	all	100
10068	game	42.5014
10068	bug	44.94982
10069	all	100
10069	bugs	52.72708
10070	all	100
10071	all	100
10071	glitches	41.55853
10072	all	100
10072	game	42.5014
10072	bugs	52.72708
10073	all	100
10073	mission	44.69107
10073	game	42.5014
10073	bug	44.94982
10074	all	100
10074	bugs	52.72708
10075	all	100
10075	bug	44.94982
10076	all	100
10076	glitches	41.55853
10077	all	100
10077	game	42.5014
10077	bugs	52.72708
10078	all	100
10078	bugs	52.72708
10079	all	100
10079	game breaking	4.46284
10079	bugs	52.72708
10080	all	100
10080	glitches	41.55853
10080	game	42.5014
10081	all	100
10082	all	100
10082	game	42.5014
10082	bugs	52.72708
10083	all	100
10083	game	42.5014
10083	bugs	52.72708
10084	all	100
10084	game breaking	4.46284
10084	bugs	52.72708
10085	all	100
10085	ubisoft	56.97345
10085	game	42.5014
10086	all	100
10086	game breaking	4.46284
10086	glitches	41.55853
10087	all	100
10087	glitches	41.55853
10087	game	42.5014
10088	all	100
10088	game	42.5014
10089	all	100
10089	bugs	52.72708
10090	all	100
10090	bugs	52.72708
10091	all	100
10091	game	42.5014
10092	all	100
10092	game	42.5014
10093	all	100
10094	all	100
10094	mission	44.69107
10094	game	42.5014
10095	all	100
10095	game	42.5014
10095	bugs	52.72708
10096	all	100
10096	game breaking	4.46284
10097	all	100
10097	game	42.5014
10098	all	100
10098	glitches	41.55853
10098	game	42.5014
10098	bugs	52.72708
10099	all	100
10100	all	100
10100	game breaking	4.46284
10100	bugs	52.72708
10101	all	100
10101	game	42.5014
10102	all	100
10103	all	100
10104	all	100
10104	ubisoft	56.97345
10104	game	42.5014
10105	all	100
10105	game	42.5014
10105	bugs	52.72708
10106	all	100
10106	bug	44.94982
10107	all	100
10107	game	42.5014
10108	all	100
10109	all	100
10109	bugs	52.72708
10110	all	100
10110	game	42.5014
10110	bugs	52.72708
10111	all	100
10112	all	100
10112	bugs	52.72708
10113	all	100
10114	all	100
10115	all	100
10116	all	100
10116	ubisoft	56.97345
10116	game	42.5014
10117	all	100
10117	game breaking	4.46284
10117	bug	44.94982
10118	all	100
10118	glitches	41.55853
10118	game	42.5014
10119	all	100
10120	all	100
10121	all	100
10121	game breaking	4.46284
10122	all	100
10123	all	100
10124	all	100
10125	all	100
10125	bugs	52.72708
10126	all	100
10127	all	100
10127	game	42.5014
10127	bug	44.94982
10128	all	100
10129	all	100
10130	all	100
10130	glitches	41.55853
10131	all	100
10132	all	100
10132	bugs	52.72708
10133	all	100
10133	game	42.5014
10134	all	100
10135	all	100
10135	game	42.5014
10136	all	100
10137	all	100
10137	bug	44.94982
10138	all	100
10138	game	42.5014
10138	bugs	52.72708
10139	all	100
10139	bugs	52.72708
10140	all	100
10141	all	100
10141	game breaking	4.46284
10141	bugs	52.72708
10142	all	100
10142	game	42.5014
10142	bug	44.94982
10143	all	100
10143	game	42.5014
10143	bugs	52.72708
10144	all	100
10144	game	42.5014
10144	bug	44.94982
10145	all	100
10145	game	42.5014
10145	bugs	52.72708
10146	all	100
10146	game	42.5014
10146	bug	44.94982
10147	all	100
10147	game	42.5014
10147	bug	44.94982
10148	all	100
10148	game	42.5014
10148	bugs	52.72708
10149	all	100
10149	game	42.5014
10149	bug	44.94982
10150	all	100
10150	game	42.5014
10150	bug	44.94982
10151	all	100
10151	game	42.5014
10151	bugs	52.72708
10152	all	100
10152	game	42.5014
10152	bugs	52.72708
10153	all	100
10153	game	42.5014
10153	bugs	52.72708
10154	all	100
10154	game	42.5014
10154	bugs	52.72708
10155	all	100
10155	game	42.5014
10155	bugs	52.72708
10156	all	100
10157	all	100
10157	unplayable	41.38283
10158	all	100
10158	bugs	52.72708
10159	all	100
10159	crashes	42.79988
10159	game	42.5014
10160	all	100
10160	game	42.5014
10160	bugs	52.72708
10161	all	100
10162	all	100
10163	all	100
10164	all	100
10164	game	42.5014
10164	bugs	52.72708
10165	all	100
10165	glitches	41.55853
10165	bugs	52.72708
10166	all	100
10166	bugs	52.72708
10167	all	100
10168	all	100
10168	game	42.5014
10168	bugs	52.72708
10169	all	100
10169	bugs	52.72708
10170	all	100
10171	all	100
10172	all	100
10173	all	100
10173	game breaking	4.46284
10173	bugs	52.72708
10174	all	100
10174	game breaking	4.46284
10174	bugs	52.72708
10175	all	100
10176	all	100
10177	all	100
10178	all	100
10179	all	100
10179	game	42.5014
10180	all	100
10180	game	42.5014
10181	all	100
10182	all	100
10182	bugs	52.72708
