User_Id	Pos	Neg	Nut	Total
amzn1.account.AFH4E4DDXCGOLNULFTQ6UPJOIJTQ	0.9951939	0.0004693878	0.004336667	1
amzn1.account.AFET6P7XG62WY6AQW6EOD3TRBMOA	0.994316	0.0002671268	0.005416782	1
amzn1.account.AEZK4B6DY4SBWGLXRLSI33KGCYOA	0.7802525	0.001192316	0.2185552	4
amzn1.account.AFBZVD6N7CJHPDAKPAVZUHXMYTTA	0.9951818	0.0002426709	0.004575553	2
amzn1.account.AF6OBS6THJ3SQPV4SPAOQP4RDBCA	0.9736242	0.01762515	0.008750659	3
amzn1.account.AFI6KOJYHY2HVNR7CEXSSZHBTJGA	0.9979752	0.0002368249	0.001787955	1
amzn1.account.AG27VYD7AUC3GGI7KOUGW3JK64PQ	0.9996388	1.443306E-05	0.0003467287	1
amzn1.account.AFQMW63DYB4VGPWD4BW4GH7J7UUA	0.9984523	6.559797E-05	0.001482103	1
amzn1.account.AG2ZIXDCA7WSYR43CMST74PSZYMQ	0.9968793	0.0001185513	0.003002146	2
amzn1.account.AEAZH4XABBRYE6G2SYF3UVBPXALA	0.9965084	0.0002351419	0.003256541	2
amzn1.account.AGIUYCPXVCJCR2WJOXEV7L3XTWPQ	0.6028073	0.07526579	0.3219268	4
amzn1.account.AEC3TY2MQ5IVDL7MAQO45QUOH2SQ	0.9956166	0.0003897157	0.003993704	3
amzn1.account.AFGEBUP56EK3KRNW3MR5AUZDSOJQ	0.5165154	0.1635115	0.319973	7
amzn1.account.AFT5MOH7EMSTHPVVMJF6JC3QSBEQ	0.9917021	0.001522668	0.006775217	2
amzn1.account.AHCBRVQOS2NNWUF6WYGQ5KD2ZNNA	0.9931955	0.0006046502	0.006199818	1
amzn1.account.AGXPEAHKPYS44RDEHUGQJAWSF7EQ	0.9693211	0.003437976	0.02724074	1
amzn1.account.AH35WGUEQFV5FHDDL7JTT2ADJT2Q	0.993182	0.0002827982	0.006535137	2
amzn1.account.AGP66DVWYX2R5XETGWH7O6HSOVDQ	0.9989396	7.644743E-05	0.0009840404	1
